osm_id,attraction_name,category,raw_osm_tag,lat,lon,distance_km,query_type,reference_point,reference_state
way/697983413,Serai Linear Park,Park / Green Space,leisure=park,3.1397809,101.6608788,5.86,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/708742109,Velo Garden (V Park),Park / Green Space,leisure=park,3.1292868,101.7225019,12.45,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/721577435,Taman Sri Sinar Park,Park / Green Space,leisure=park,3.1874401,101.6512561,4.07,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/722391880,Bangsar South Lakeside Park,Park / Green Space,leisure=park,3.1116784,101.6665565,8.5,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/723230215,Rizab Kawasan Lapang dan Rekreasi,Park / Green Space,leisure=park,3.1367527,101.7145683,11.33,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/723560031,Taman Rekreasi Putra Bistari 2,Park / Green Space,leisure=park,3.0204825,101.5754404,17.42,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/745554996,DESA PARKCITY,Public Art,tourism=artwork,3.1818947,101.6346037,2.16,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/749952952,Taman Rekreasi Kawasan Perindustrian Bukit Serdang,Park / Green Space,leisure=park,3.0427471,101.6982029,16.8,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/761875371,Mahallah Ali Park,Park / Green Space,leisure=park,3.2474413,101.7380586,15.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/761934423,KAED Courtyard Park,Park / Green Space,leisure=park,3.2516531,101.7314572,15.41,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/761934424,KAED Courtyard Park,Park / Green Space,leisure=park,3.2518314,101.7307838,15.36,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/761959845,ICC Courtyard,Park / Green Space,leisure=park,3.2507499,101.7320978,15.41,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/763969135,DU 2 Playground,Park / Green Space,leisure=park,3.034309,101.6676769,16.16,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/764515203,The East Park,Park / Green Space,leisure=park,3.1834376,101.6349335,2.29,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/765200301,Pintasan Saloma,General Attraction,tourism=attraction,3.1610114,101.7082266,10.03,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/771284922,Laman Rekreasi Tasek Tambahan,Park / Green Space,leisure=park,3.1223942,101.7711255,17.8,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/775738447,Laman Hijau Jalan Ipoh,Park / Green Space,leisure=park,3.2210838,101.6715107,8.1,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/776280273,Taman Rusa,Zoo / Wildlife Park,tourism=zoo,3.1434363,101.6862707,8.13,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/776280279,Taman Orkid,General Attraction,tourism=attraction,3.1439607,101.6875946,8.25,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/776280280,Taman Bunga Raya,General Attraction,tourism=attraction,3.1453347,101.6862494,8.05,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/781364799,Taman Permainan,Park / Green Space,leisure=park,3.1533205,101.5242066,10.65,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/782809185,Taman Kejiranan Central Spine SD,Park / Green Space,leisure=park,3.1858698,101.608258,1.99,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/789332766,Dinosaur Park,Park / Green Space,leisure=park,3.1473297,101.6453842,3.99,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/792410620,Taman Tiong Nam,Park / Green Space,leisure=park,3.1649837,101.6936904,8.38,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/793099997,Arcoris Plaza,Park / Green Space,leisure=park,3.167834,101.6521587,3.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/793910990,Pasar Borong Kuala Lumpur,General Attraction,tourism=attraction,3.2354627,101.6690854,9.1,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/798209698,M-Residence 2 Clubhouse,Park / Green Space,leisure=park,3.3061648,101.5034139,19.71,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/801320516,Kwai Chai Hong,General Attraction,tourism=attraction,3.1416001,101.6976753,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/804684605,Taman Rama Rama Kuala Lumpur,Zoo / Wildlife Park,tourism=zoo,3.1455142,101.6887589,8.31,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/805216244,SS 4/A6 Park,Park / Green Space,leisure=park,3.109829,101.608631,6.9,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/809206881,Taman Permainan Serdang Jaya,Park / Green Space,leisure=park,3.016657,101.7059488,19.73,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/809217644,Taman Rekreasi Kawasan Seri Kembangan,Park / Green Space,leisure=park,3.0290114,101.7052946,18.51,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/810256433,BU4 Park,Park / Green Space,leisure=park,3.1524049,101.6078255,2.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/810392428,Desa Aman Park,Park / Green Space,leisure=park,3.0946881,101.7421198,16.15,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/810393270,Jalan Lancang 1 Park,Park / Green Space,leisure=park,3.1019795,101.7374134,15.28,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/810394373,Jalan Badam Park,Park / Green Space,leisure=park,3.1040791,101.7443157,15.84,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/810395242,Jalan 6/95b Park,Park / Green Space,leisure=park,3.1045883,101.7495024,16.32,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/810396867,Duta Nusantara Park,Park / Green Space,leisure=park,3.1679609,101.6653068,5.21,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/813014876,Taman Ara Impian,Park / Green Space,leisure=park,3.1239834,101.5806572,6.71,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/822531993,Taman Rekreasi Bandar Baru Sungai Buluh,Park / Green Space,leisure=park,3.2140418,101.5670191,7.44,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/823493827,Taman Pekaka PKNS Kota Damansara,Park / Green Space,leisure=park,3.1753657,101.5759244,4.75,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/866543394,Elmina Valley Central Park,Park / Green Space,leisure=park,3.1790134,101.5142502,11.6,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/868696851,Taman Ferrea Denai Alam,Park / Green Space,leisure=park,3.1647232,101.5056149,12.55,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/881585946,Stelvio Bukit Antarabangsa,Park / Green Space,leisure=park,3.1790245,101.7653587,16.33,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/884003729,METROPARK,Public Art,tourism=artwork,3.0725355,101.567442,12.34,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/896135317,DRB Hicom,Park / Green Space,leisure=park,3.0930131,101.5796036,9.7,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/899102292,Taman Rekreasi Putra Heights,Park / Green Space,leisure=park,2.9994993,101.5779416,19.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/899482450,Laman Beringin Selayang Utama,Park / Green Space,leisure=park,3.236461,101.6433745,7.77,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/908957153,Small Park,Park / Green Space,leisure=park,3.098427,101.5349203,12.3,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/909856754,Jambatan Pelangi Elmina,General Attraction,tourism=attraction,3.1757325,101.5049632,12.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/909856756,Jambatan Pelangi Elmina,General Attraction,tourism=attraction,3.1755094,101.5046103,12.65,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/919653932,KOMPLEKS SUKAN NEGARA,Public Art,tourism=artwork,3.0581767,101.689361,14.82,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/923738084,Taman Eko Rimba Kanching,Nature Reserve,leisure=nature_reserve,3.3021689,101.6195867,14.57,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/925813181,Jalan Desa Bakti Public Playground,Park / Green Space,leisure=park,3.1038523,101.6832562,10.38,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/961488880,KAED Roadside Park,Park / Green Space,leisure=park,3.2508941,101.7312255,15.34,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/961490398,KAED Front Park,Park / Green Space,leisure=park,3.2514568,101.7305622,15.32,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/961490399,KICT Park,Park / Green Space,leisure=park,3.2539825,101.7295216,15.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/961491632,Sultan Haji Ahmad Shah Upper Courtyard,Park / Green Space,leisure=park,3.2510803,101.7355599,15.75,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/961494101,ICC Park,Park / Green Space,leisure=park,3.2518425,101.7326464,15.53,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/961494542,IIUM RIverside,Park / Green Space,leisure=park,3.2516706,101.7333862,15.59,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/993858361,Taman Permainan belakang SKS2BK,Park / Green Space,leisure=park,3.0526468,101.6357391,13.31,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/996053354,Rimba Ilmu,Nature Reserve,leisure=nature_reserve,3.1299592,101.6570775,6.27,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1009693760,Taman Bandar Kwasa Damansara,Park / Green Space,leisure=park,3.1771524,101.5628367,6.21,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1010160317,Air Terjun,Park / Green Space,leisure=park,3.121921,101.6576527,6.99,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1012649995,Taman Komuniti Taman Bamboo,Park / Green Space,leisure=park,3.1944459,101.6762504,6.92,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1016200486,Forest Park,Park / Green Space,leisure=park,3.2076063,101.4622204,17.81,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1016522100,Kok Lian Garden Community Garden,Park / Green Space,leisure=park,3.1995532,101.6756852,7.1,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1021001334,Rumah Pokok Samali,General Attraction,tourism=attraction,3.1196374,101.655532,7.05,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1023648496,Central Rooftop Garden,Park / Green Space,leisure=park,3.1403509,101.7077297,10.49,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1023648498,Old Pudu Prison Entrance,Memorial,historic=memorial,3.1416563,101.7075935,10.43,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1028079262,Kompleks Tugu Negara,Park / Green Space,leisure=park,3.1493902,101.6840734,7.68,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1030451611,Secret Garden,Park / Green Space,leisure=park,3.1503022,101.6160473,2.33,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1049675212,Pekan Sungai Besi Community Park,Park / Green Space,leisure=park,3.0638456,101.7095904,15.64,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1052443849,TAMAN TASIK TITIWANGSA,Public Art,tourism=artwork,3.1790197,101.7044955,9.59,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1058167192,PANTAI SENTRAL PARK,Public Art,tourism=artwork,3.1023791,101.6662769,9.31,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1086403294,Sri Taman Memorial Tun Abdul Razak,Museum,tourism=museum,3.1419641,101.6868769,8.26,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1087260994,SkySanctuary Central Park,Park / Green Space,leisure=park,3.1913582,101.7206697,11.57,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1087261031,Taman Pinggiran Sungai Bunus,Park / Green Space,leisure=park,3.1925046,101.7241971,11.98,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1102570705,Station B,Picnic / Recreation Site,tourism=picnic_site,3.1143079,101.491483,15.45,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1102570707,Station B1,Picnic / Recreation Site,tourism=picnic_site,3.1136908,101.4916401,15.46,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1105792066,Station A,Picnic / Recreation Site,tourism=picnic_site,3.1133382,101.4936501,15.27,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1108466174,Taman Tunku Village Green,Park / Green Space,leisure=park,3.1737928,101.679641,6.8,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1124942095,Ketumbar Hilltop Station,Picnic / Recreation Site,tourism=picnic_site,3.1003254,101.7562512,17.21,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1125577160,akuarium chong hong,Aquarium,tourism=aquarium,3.0248834,101.5379801,18.55,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1136530236,Dataran Kemerdakaan Shah Alam,Park / Green Space,leisure=park,3.0757399,101.5234957,14.95,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1136678539,Taman Rimba Templer,Park / Green Space,leisure=park,3.2865344,101.6416198,13.09,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1137309555,Laman Tun Perak,Park / Green Space,leisure=park,3.1512846,101.6950093,8.78,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1137841255,TRX City Park,Park / Green Space,leisure=park,3.1426522,101.7175838,11.45,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1137841269,Merdeka Boulevard At 118,Park / Green Space,leisure=park,3.1401713,101.7002718,9.71,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1138649712,Alam Budiman Campsite,Camp Site,tourism=camp_site,3.1382245,101.4855693,15.2,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1138649715,Bird's Nest,Picnic / Recreation Site,tourism=picnic_site,3.1331442,101.4846334,15.45,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1141071370,Istana Nurul Jannah,Historic Fort/Castle,historic=castle,3.1631817,101.6773783,6.6,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1145536341,The ERA - Wetland Sanctuary,Park / Green Space,leisure=park,3.1812082,101.6753686,6.42,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1151175963,Dusun Bandar Railway Park,Park / Green Space,leisure=park,3.0825546,101.6521615,10.54,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1151175964,Dusun Bandar Railway Park,Park / Green Space,leisure=park,3.0823534,101.6476451,10.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1164522099,Sentul Park,Park / Green Space,leisure=park,3.1834812,101.6860112,7.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1169277241,Casmaria Park,Park / Green Space,leisure=park,3.2323952,101.6934521,10.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1185514542,The Park,Park / Green Space,leisure=park,3.1180765,101.6362568,6.22,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1187819051,Laman Medan Tuanku,Park / Green Space,leisure=park,3.1591334,101.6982484,8.96,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1189732858,Taman Negeri Selangor,Picnic / Recreation Site,tourism=picnic_site,3.3150142,101.6994728,18.36,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1189732864,Kem Flintstone,Camp Site,tourism=camp_site,3.2977578,101.6951983,16.46,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1193064326,Laman Sultan Ismail,Park / Green Space,leisure=park,3.1599516,101.6972309,8.83,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1201000342,KL East Park,Park / Green Space,leisure=park,3.2279316,101.7340945,14.31,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1207976408,Muzium Orang Asli Gombak,Museum,tourism=museum,3.2943888,101.7320691,18.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1211909172,Taman Tugu Lawn,Park / Green Space,leisure=park,3.1538818,101.6841267,7.54,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1212049483,Tugu Negara,Monument,historic=monument,3.1488735,101.6837869,7.66,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1220417477,Laman Esfahan,Park / Green Space,leisure=park,3.1556161,101.6952713,8.7,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1234430708,Meadow Park,Park / Green Space,leisure=park,3.3286508,101.5520289,19.01,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1236017794,Skyline Luge Kuala Lumpur,Theme Park,tourism=theme_park,3.272234,101.5506778,13.53,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1236017795,FunPark @ Gamuda Gardens,Other (water_park),leisure=water_park,3.2742148,101.551767,13.65,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1237772915,Pintasan Saloma,General Attraction,tourism=attraction,3.1613748,101.707892,9.99,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1244291177,Avenue Park,Park / Green Space,leisure=park,3.1542421,101.7518185,14.93,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1253903558,Badminton Court,Park / Green Space,leisure=park,3.0000624,101.6641882,19.69,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1254104273,Aviary 'n' Bunny Park,Zoo / Wildlife Park,tourism=zoo,3.0989991,101.5144222,14.06,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1254104274,Taman 1 Malaysia,Park / Green Space,leisure=park,3.0975385,101.5120776,14.37,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1264011206,KGB Camp,Camp Site,tourism=camp_site,3.2165344,101.7904705,19.75,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1266999282,Kompleks Arkib Perdana Menteri Dan Arkib Negarawan,Museum,tourism=museum,3.1561296,101.690967,8.22,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1270658052,Taman Permainan Audik,Park / Green Space,leisure=park,3.2008664,101.7340334,13.25,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1309457596,Elmina Urban Park,Park / Green Space,leisure=park,3.1799873,101.509555,12.13,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1354174574,Sultan Haji Ahmad Shah Lower Courtyard,Park / Green Space,leisure=park,3.2515504,101.7343801,15.67,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1361201149,Taman Rimba Bukit Lagong MPS,Park / Green Space,leisure=park,3.2627828,101.6326248,10.31,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1361909971,KL Metropolis Park,Park / Green Space,leisure=park,3.1796113,101.6684782,5.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1370659387,Lim Lian Geok Memorial,Memorial,historic=memorial,3.1274005,101.700123,10.29,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1381195216,Taman Firdausi,Park / Green Space,leisure=park,3.1780472,101.5434637,8.36,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1382750767,Air Terjun Kanching Paras 4,Picnic / Recreation Site,tourism=picnic_site,3.3032649,101.6192651,14.69,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1382750781,Air Terjun Kanching Paras 3,Picnic / Recreation Site,tourism=picnic_site,3.3026662,101.6194015,14.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1382750804,Air Terjun Kanching Paras 2,Picnic / Recreation Site,tourism=picnic_site,3.3022427,101.6193027,14.58,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1382750816,Air Terjun Kanching Paras 1,Picnic / Recreation Site,tourism=picnic_site,3.3017315,101.6191174,14.52,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408244538,Taman Kejiranan Jalan Kuang Bulan,Park / Green Space,leisure=park,3.2040635,101.637798,4.25,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408773500,Car Parking,Park / Green Space,leisure=park,3.0356896,101.5190118,18.67,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408776336,Parking Kereta,Park / Green Space,leisure=park,3.0429398,101.5215876,17.86,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408776337,Parking Kereta,Park / Green Space,leisure=park,3.0429398,101.5215876,17.86,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408777985,Parking Kereta,Park / Green Space,leisure=park,3.0428396,101.5141098,18.38,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408782428,Parking Kereta,Park / Green Space,leisure=park,3.0373767,101.5188062,18.54,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408782997,Padang Cergas,Park / Green Space,leisure=park,3.0397893,101.5155819,18.54,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1408783794,Parking Kereta,Park / Green Space,leisure=park,3.0362364,101.5187538,18.64,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1409987874,Taman Warisan Melayu,Park / Green Space,leisure=park,3.0695571,101.5164625,15.99,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1413776638,Taman Warisan,Park / Green Space,leisure=park,3.116988,101.4637962,18.2,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1424336496,Pusat Rekreasi Bahagian Segambut,Park / Green Space,leisure=park,3.1991905,101.6540416,5.04,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1424611213,Kolam Takungan Mesra Alam Taman Puncak Jalil (KT19),Park / Green Space,leisure=park,3.0335703,101.6768311,16.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1426809140,Former Site of the KL Cenotaph,Memorial,historic=memorial,3.141764,101.6934917,8.95,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1427557823,Blue Corridor,General Attraction,tourism=attraction,3.1485181,101.6954538,8.91,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1449340179,Brown Woods,Park / Green Space,leisure=park,3.216564,101.7340844,13.8,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1452315459,Celebration Park,Park / Green Space,leisure=park,3.3258521,101.5443503,19.07,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1458627822,Pangsapuri Alora Playground and Field,Park / Green Space,leisure=park,3.0313527,101.5391992,17.86,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1459548963,Darul ilmi Campsite,Camp Site,tourism=camp_site,3.2995535,101.7332322,19.14,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1492634951,AI World Experience Centre,General Attraction,tourism=attraction,3.0638551,101.4848825,19.03,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1504006356,Air Terjun Kanching Paras 7,Picnic / Recreation Site,tourism=picnic_site,3.3055089,101.6196929,14.94,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1504006357,Air Terjun Kanching Paras 6,Picnic / Recreation Site,tourism=picnic_site,3.3049603,101.6197023,14.88,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1504006358,Air Terjun Kanching Paras 5,Picnic / Recreation Site,tourism=picnic_site,3.3040499,101.6189636,14.78,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1508210020,Alang Manja Resort,Camp Site,tourism=camp_site,3.304378,101.7353541,19.7,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1508210064,AKE Resort and Training Camp,Camp Site,tourism=camp_site,3.3033608,101.735609,19.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1508210070,Alang Sedayu,Camp Site,tourism=camp_site,3.3051572,101.735279,19.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1511797614,Dataran Selangor,General Attraction,tourism=attraction,3.0755669,101.5358772,14.03,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1524851720,Muzium Sultan Alam Shah,Museum,tourism=museum,3.0749429,101.5211059,15.21,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1534225423,Fun Fun,Zoo / Wildlife Park,tourism=zoo,3.0646668,101.4825493,19.18,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
way/1554507362,KL East Park,Viewpoint / Scenic Spot,tourism=viewpoint,3.2282313,101.7350912,14.42,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4605231089,Siong Long,Public Art,tourism=artwork,2.9836054,101.6264835,19.4,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/5665655119,Putra Bahagia 8 Small Park,Park / Green Space,leisure=park,2.9979729,101.5636313,17.81,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/8108289361,Taman Tasik Sri Aman,Park / Green Space,leisure=park,2.9856786,101.586951,18.87,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/8281218149,Piano,Public Art,tourism=artwork,3.0208268,101.5144859,17.39,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11135499117,Lookout Point,Viewpoint / Scenic Spot,tourism=viewpoint,3.2282559,101.7350741,17.59,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11264396620,Harp Sculpture,Public Art,tourism=artwork,3.0215687,101.5142579,17.33,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11264396631,Human Photo Booth,Public Art,tourism=artwork,3.0222203,101.5134332,17.31,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11264402943,Human Photo Booth,Public Art,tourism=artwork,3.0238334,101.5143169,17.11,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11264402957,I ♥ Alam Impian,Public Art,tourism=artwork,3.024047,101.5143934,17.08,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11264608153,Terracotta Sculpture,Public Art,tourism=artwork,3.0222189,101.5149943,17.22,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11264608156,Terracotta Sculpture,Public Art,tourism=artwork,3.0221232,101.5149003,17.24,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
node/11955917752,Headphone Plaza,Public Art,tourism=artwork,3.0233339,101.51346,17.21,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
way/35153236,Kelab Darul Ehsan,Park / Green Space,leisure=park,3.0761372,101.536098,10.93,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
way/122449877,FRIM Selangor Forest Park,Nature Reserve,leisure=nature_reserve,3.2331366,101.6311006,9.57,hospital_radius,Alpha IVF & Women's Specialists Centre,Selangor
